ID_Batch_Loop#,Artist_Name,Title,Date_Created,Medium,Size,Signed_Edition,Estimate_Range,Realized_Price,Sale,Auction_House,Sale_Date
7_829,Damien Hirst,"Beautiful Inertia Spin, FullFormat:,year,2008","FullFormat:,year,2008",household gloss on cloth,cloth size: 40 by 64cm.; 15 3/4 by 25 1/4 in.,,"30,000 - 40,000 GBP","32,450 GBP",Damien Hirst - Beautiful Inside My Head Forever (Day Sale),Sotheby's London,"Sep. 16, 2008"
7_830,Damien Hirst,"Something Must Break, FullFormat:,year,2008","FullFormat:,year,2008",plexiglass and suture equipment,180 by 92 by 36cm. (alt: 70 7/8 by 36 1/4 by 14 1/8 in.),,"200,000 - 300,000 GBP","133,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Day Sale),Sotheby's London,"Sep. 16, 2008"
7_831,Damien Hirst,"The Immaculate Heart - Lost, FullFormat:,year,2008","FullFormat:,year,2008","bull's heart, gold-plated steel, acrylic, dagger, silver barbed wire, textile dye and formaldehyde solution with steel plinth",91.5 by 61 by 29.2cm.; 36 by 24 by 11 1/2 in. (alt: overall (including plinth): 193.1 by 86.4 by 54.6cm.; 76 by 34 by 21 1/2 in.),,"200,000 - 300,000 GBP","409,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Day Sale),Sotheby's London,"Sep. 16, 2008"
7_832,Damien Hirst,"Selective Seratonin Reuptake Inhibitor Head, FullFormat:,year,2008","FullFormat:,year,2008",household gloss on plastic skull,16 by 13.5 by 20cm. (alt: 6 1/4 by 5 3/8 by 7 7/8 in.),,"15,000 - 25,000 GBP","79,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Day Sale),Sotheby's London,"Sep. 16, 2008"
7_833,Damien Hirst,"Angel (Exposed), FullFormat:,year,2008","FullFormat:,year,2008",bronze,66 by 31 by 26cm. (alt: 26 by 12 1/4 by 10 1/4 in.),,"200,000 - 300,000 GBP","193,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Day Sale),Sotheby's London,"Sep. 16, 2008"
7_834,Damien Hirst,"Pigs Might Fly, FullFormat:,year,2008","FullFormat:,year,2008","piglet, dove's wings, glass, gold-plated steel, silicone, resin and formaldehyde solution",80.3 by 49.8 by 43.5cm.; 31 5/8 by 19 5/8 by 17 1/8 in.,,"500,000 - 700,000 GBP","541,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Day Sale),Sotheby's London,"Sep. 16, 2008"
7_835,Damien Hirst,"False Idol, FullFormat:,year,2008","FullFormat:,year,2008","calf, 18 carat gold, glass, gold-plated steel, silicone and formaldehyde solution",113.8 by 166.2 by 74.6cm.; 44 3/4 by 65 3/8 by 29 3/8 in.,,"1,800,000 - 2,500,000 GBP","1,385,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Day Sale),Sotheby's London,"Sep. 16, 2008"
7_836,Damien Hirst,"As the Memories Fade, FullFormat:,year,2008","FullFormat:,year,2008","steel, formaldehyde barrels, chemical masks, rubber gloves, breathing filter set, hose and water",163 by 152 by 101cm. (alt: 64 1/8 by 59 7/8 by 39 3/4 in.),,"180,000 - 250,000 GBP",Not Sold,Damien Hirst - Beautiful Inside My Head Forever (Day Sale),Sotheby's London,"Sep. 16, 2008"
7_837,Damien Hirst,"Togetherness, FullFormat:,year,2008","FullFormat:,year,2008","cows' heads, glass, gold-plated steel, silicone, resin and formaldehyde solution",93.5 by 104.8 by 104.8cm.; 36 7/8 by 41 1/4 by 41 1/4 in.,,"500,000 - 700,000 GBP","361,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Day Sale),Sotheby's London,"Sep. 16, 2008"
7_838,Damien Hirst,"Dog Days, FullFormat:,year,2008","FullFormat:,year,2008","glass, wood, paint, cigarettes, cigars, ash and lipstick",122 by 183.1 by 11.5cm. (alt: 48 by 72 1/8 by 4 1/2 in.),,"200,000 - 300,000 GBP","313,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Day Sale),Sotheby's London,"Sep. 16, 2008"
7_839,Damien Hirst,"No Love Lost, FullFormat:,year,2008","FullFormat:,year,2008",plexiglass and surgical clothing,180 by 92 by 36cm. (alt: 70 7/8 by 36 1/4 by 14 1/8 in.),,"200,000 - 300,000 GBP","121,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Day Sale),Sotheby's London,"Sep. 16, 2008"
7_840,Damien Hirst,"Shock Treatment (Electroconvulsive Therapy) Head, FullFormat:,year,2008","FullFormat:,year,2008",household gloss on plastic skull,16 by 13.5 by 20cm. (alt: 6 1/4 by 5 3/8 by 7 7/8 in.),,"15,000 - 25,000 GBP","79,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Day Sale),Sotheby's London,"Sep. 16, 2008"
7_841,Damien Hirst,"The Kingdom, FullFormat:,year,2008","FullFormat:,year,2008","tiger shark, glass, steel, silicone and formaldehyde solution with steel plinth",130.6 by 383.6 by 141.8cm.; 51 3/8 by 151 by 55 3/4 in. (alt: overall including plinth: 214 by 383.6 by 141.8cm.; 84 1/4 by 151 by 55 3/4 in.),,"4,000,000 - 6,000,000 GBP","9,561,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Evening Sale),Sotheby's London,"Sep. 15, 2008"
7_842,Damien Hirst,"The Black Sheep with The Golden Horn, FullFormat:,year,2008","FullFormat:,year,2008","sheep, 18 carat gold, glass, steel, acrylic, silicone and formaldehyde solution",110.3 by 162.3 by 64.1cm. (alt: 43 3/8 by 63 7/8 by 25 1/4 in.),,"2,000,000 - 3,000,000 GBP","2,617,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Evening Sale),Sotheby's London,"Sep. 15, 2008"
7_843,Damien Hirst,"The Golden Calf, FullFormat:,year,2008","FullFormat:,year,2008","calf, 18 carat gold, glass, gold-plated steel, silicone and formaldehyde solution with Carrara marble plinth",215.4 by 320 by 137.2cm.; 84 3/4 by 126 by 54in. (alt: overall including plinth: 398.9 by 350.5 by 167.6cm.; 157 by 138 by 66in.),,"8,000,000 - 12,000,000 GBP","10,345,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Evening Sale),Sotheby's London,"Sep. 15, 2008"
7_844,Damien Hirst,"Theology, Philosophy, Medicine, Justice, FullFormat:,year,2008","FullFormat:,year,2008","bull sharks, glass, steel, silicone and formaldehyde solution, in two parts",each: 191.8 by 322.5 by 109.2cm. (alt: 75 1/2 by 127 by 43in.),,"3,000,000 - 4,000,000 GBP",Not Sold,Damien Hirst - Beautiful Inside My Head Forever (Evening Sale),Sotheby's London,"Sep. 15, 2008"
7_845,Damien Hirst,"Here Today, Gone Tomorrow, FullFormat:,year,2008","FullFormat:,year,2008","glass, stainless steel, fish, fish skeletons, acrylic, MDF, paint and formaldehyde solution",204 by 368.1 by 368.1cm. (alt: 80 1/4 by 144 7/8 by 144 7/8 in.),,"2,500,000 - 3,500,000 GBP","2,953,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Evening Sale),Sotheby's London,"Sep. 15, 2008"
7_846,Damien Hirst,"The Triumvirate, FullFormat:,year,2008","FullFormat:,year,2008","wood, glass, metal and anatomical models, in three parts",left & right cabinets: 213.4 by 152.4 by 35.6cm.; 84 by 60 by 14in. centre cabinet: 274.3 by 182.9 by 35.6cm.; 108 by 72 by 14in. (alt: overall installation: 274.3 by 548.6 by 35.6cm.; 108 by 216 by 14in.),,"1,500,000 - 2,000,000 GBP","1,721,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Evening Sale),Sotheby's London,"Sep. 15, 2008"
7_847,Damien Hirst,"After the Flood, FullFormat:,year,2008","FullFormat:,year,2008","dove, glass, steel, acrylic, silicone, resin and formaldehyde solution with Carrara marble plinth",239.2 by 171 by 61.1cm.; 94 1/8 by 67 3/8 by 24in. (alt: overall including plinth: 328.6 by 171 by 61.1cm.; 129 3/8 by 67 3/8 by 24in.),,"1,000,000 - 1,500,000 GBP","1,777,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Evening Sale),Sotheby's London,"Sep. 15, 2008"
7_848,Damien Hirst,"Can't Live with You, Can't Live Without You, FullFormat:,year,2008","FullFormat:,year,2008","glass, MDF, fish, acrylic and formaldehyde solution, diptych",each: 122 by 243.9 by 16cm.; 48 by 96 by 6 1/4 in. (alt: overall installation: 122 by 548.6 by 16cm.; 48 by 216 by 6 1/4 in.),,"1,000,000 - 1,500,000 GBP","881,250 GBP",Damien Hirst - Beautiful Inside My Head Forever (Evening Sale),Sotheby's London,"Sep. 15, 2008"
7_849,Damien Hirst,"Anatomy of an Angel, FullFormat:,year,2008","FullFormat:,year,2008",Carrara marble,187 by 98 by 78.5cm.; 73 5/8 by 38 1/2 by 30 7/8 in. (alt: overall including plinth: 220 by 132 by 99cm.; 86 5/8 by 52 by 39in.),,"1,000,000 - 1,500,000 GBP","1,071,650 GBP",Damien Hirst - Beautiful Inside My Head Forever (Evening Sale),Sotheby's London,"Sep. 15, 2008"
7_850,Damien Hirst,"The Truth, the Whole Truth and Nothing But the Truth, FullFormat:,year,2007","FullFormat:,year,2007",ink on artist's stationery,11 1/2 by 8 in. (alt: 29.2 by 20.3 cm.),,"7,000 - 9,000 USD","8,750 USD",Contemporary Art,Sotheby's New York,"Sep. 10, 2008"
7_851,Damien Hirst,"Happy Head with Base, FullFormat:,year,2007","FullFormat:,year,2007",household gloss paint on resin skull and wooden base,24.8 by 23cm.; 9¾ by 9in.,,"30,000 - 40,000 GBP","61,250 GBP",Contemporary Art Day Sale,Sotheby's London,"Jul. 02, 2008"
7_852,Damien Hirst,"Deck chair, 2007",2007,screenprint on fabric and deck chair,overall: 41½ x 21 x 36 in.,From a total edition of 250,"3,000 - 5,000 USD","10,625 USD",Open House,Christie's New York,"Jun. 30, 2008"
7_853,Damien Hirst,"For the love of God, 2007",2007,"the book, with original drawing in black marker pen on title page","9½ x 6 in., 24 x 15.2 cm.",Signed,"2,000 - 3,000 GBP","4,200 GBP*",Modern & Contemporary Art,"Dreweatts & Bloomsbury Auctions, Bloomsbury House","Jun. 26, 2008"
7_854,Damien Hirst,"Ellipticine, 2007",2007,"Aquatint in colors, on Hahnemühle paper, with full margins,",S. 43 1/2 x 54 1/4 in. (110.5 x 137.8 cm).,66 of 75,"25,000 - 35,000 USD","32,200 USD",Modern and Contemporary Editions,"Phillips New York, Chelsea","May. 21, 2008"
7_855,Damien Hirst,"Beautiful Guests Must Dress In Pastel Only for the Pictures Painting, 2007",2007,Gloss household paint on canvas.,60 in. (152.4 cm) diameter.,,"500,000 - 700,000 USD",Not Sold,Under the Influence,"Phillips New York, Chelsea","Mar. 31, 2008"
7_856,Damien Hirst,"For the love of God, Laugh, 2007",2007,Silkscreen print with glazes and diamond dust on paper 210/250,100X75cm,,"23,000,000 - 25,000,000 KRW","19,800,000 KRW",110th Modern and Contemporary Art and Antiques Auction,Seoul Auction,"Mar. 25, 2008"
7_857,Damien Hirst,"Tetrazepam, 2007",2007,gloss household paint on canvas,34 x 50 in. (86.4 x 127 cm.),Signed,"800,000 - 1,200,000 USD","825,000 USD",POST-WAR AND CONTEMPORARY ART AFTERNOON SESSION,Christie's New York,"Nov. 14, 2007"
7_858,Damien Hirst,"Atorvastatina, 2007",2007,gloss household paint on canvas,19 x 29in. (48.3 x 73.7cm.),Signed,"400,000 - 600,000 USD","481,000 USD",International Modern & Contemporary Art,Christie's Dubai,"Oct. 31, 2007"
8_0,Damien Hirst,"Victory over death, 2008",2008,heliogravure etching with gouache hand-colouring on wove paper (heliogravure etching with gouache hand-colouring on wove paper),93.2 x 85.4 cm,"Signed, 28/58","14,000 - 16,000 EUR",Not Sold,Post-War and Contemporary Art II,"Dorotheum, Vienna","Jun. 06, 2019"
8_1,Damien Hirst,"Shark, 2009",2009,Acrylic (Acrylic),67 x 83 cm.,,"4,000 - 6,000 EUR","3,100 EUR*","Art Moderne et Contemporain, Design",Tradart Deauville,"May. 31, 2019"
8_2,Damien Hirst,"To begin - 2008, 2008",2008,Aquatint in colors (Aquatint in colors),"h: 41,10 w: 44,10 cm","Signed, 0/75","3,000 - 5,000 EUR",Not Sold,Limited Edition,Artcurial,"May. 28, 2019"
8_3,Damien Hirst,"Histidyl - 2008, 2008",2008,Silkscreen on metallic silver (Silkscreen on metallic silver),"h: 74,20 w: 94,40 cm","Signed, 1/150","3,000 - 5,000 EUR","7,800 EUR",Limited Edition,Artcurial,"May. 28, 2019"
8_4,Damien Hirst,"Aurus Lodide, 2009",2009,color and glitter screenprint,96x76 cm,"Signed, 7/150","6,000 - 8,000 EUR",Not Sold,"Paintings, sculptures",Sant'Agostino Auction House,"May. 27, 2019"
8_5,Damien Hirst,"The Hours Spin Skull, 2009",2009,Unique multiple with household gloss on plastic skull with metallic watch faces,7 3/8 x 5 x 7 5/8in (19 x 12.5 x 19.5cm),"Signed, one of 210","5,000 - 8,000 USD",Not Sold,Modern & Contemporary Prints & Multiples,Bonhams New York,"May. 21, 2019"
8_6,Damien Hirst,"Spin Red/Blue/Yellow (Set de 3), 2009",2009,Screenprint on wood skateboard deck (Screenprint on wood skateboard deck),"79,5 x 20 cm (chaque)",Signed,"2,000 - 3,000 EUR","2,860 EUR",Don’t believe the Hype,Artcurial,"May. 05, 2019"
8_7,Damien Hirst,"Skull Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"28"" x 20"" (irregular)",Signed,"2,000 - 3,000 USD","5,313 USD",Post War + Contemporary Art,Rago Arts and Auction Center,"May. 04, 2019"
8_8,Damien Hirst,"Circle Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"20 1/2"" diameter",Signed,"4,000 - 6,000 USD","5,625 USD",Post War + Contemporary Art,Rago Arts and Auction Center,"May. 04, 2019"
8_9,Damien Hirst,"Butterfly Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21 1/4"" x 27"" (irregular)",,"2,000 - 3,000 USD","5,938 USD",Post War + Contemporary Art,Rago Arts and Auction Center,"May. 04, 2019"
8_10,Damien Hirst,"Shark Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"26"" x 19 1/4"" (irregular)",Signed,"2,000 - 3,000 USD","3,125 USD",Post War + Contemporary Art,Rago Arts and Auction Center,"May. 04, 2019"
8_11,Damien Hirst,"Heart Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21"" x 20 1/4"" (irregular)",,"2,000 - 3,000 USD","6,875 USD",Post War + Contemporary Art,Rago Arts and Auction Center,"May. 04, 2019"
8_12,Damien Hirst,"Butterfly Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21 1/4"" x 27"" (irregular)",Signed,"2,000 - 3,000 USD","5,313 USD",Post War + Contemporary Art,Rago Arts and Auction Center,"May. 04, 2019"
8_13,Damien Hirst,"Heart Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21"" x 20 1/4"" (irregular)",Signed,"2,000 - 3,000 USD","4,063 USD",Post War + Contemporary Art,Rago Arts and Auction Center,"May. 04, 2019"
8_14,Damien Hirst,"Circle Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"20 1/2"" diameter",Signed,"4,000 - 6,000 USD","4,688 USD",Post War + Contemporary Art,Rago Arts and Auction Center,"May. 04, 2019"
8_15,Damien Hirst,"Star Spin Painting (Created at Damien Hirst Spin Workshop), 2009",2009,Acrylic on paper,"21 1/2"" x 21 1/2 (irregular)",Signed,"2,000 - 3,000 USD","1,875 USD",Post War + Contemporary Art,Rago Arts and Auction Center,"May. 04, 2019"
8_16,Damien Hirst,"Blue Butterfly (small), 2008",2008,Photogravure in colours,245 x 298mm (9 5/8 x 11 3/4in),"Signed, a proof aside from the numbered edition of 75","1,500 - 2,000 GBP","1,912 GBP",Prints and Multiples,Bonhams Knightsbridge,"May. 02, 2019"
8_17,Damien Hirst,"SHARK, 2009",2009,Acrylic on paper (acrylic on paper),50 x 65 cm,Signed,"3,000 - 4,000 EUR",Not Sold,Abstract and Contemporary Art,Versailles Auction: Perrin-Royère-Lajeunesse,"Apr. 28, 2019"
8_18,Damien Hirst,"Histidyl, 2008",2008,"Screenprint in colors with metallic silver, on wove paper, with full margins",I. 22 x 30 in. (55.9 x 76.2 cm)S. 29 3/4 x 37 3/8 in. (75.6 x 94.9 cm),"Signed, 150/150","4,000 - 6,000 USD","9,375 USD",Editions & Works on Paper,Phillips New York,"Apr. 23, 2019"
8_19,Damien Hirst,"Butterfly Etchings, 2009",2009,"The complete set of 12 etching and aquatints in colors, on wove paper, with full margins",all I. 11 3/4 x 9 3/4 in. (29.8 x 24.8 cm)all S. 18 5/8 x 15 3/8 in. (47.3 x 39.1 cm)Portfolio 19 3/4 x 16 1/8 in. (50.2 x 41 cm),"Signed, 45/45","40,000 - 60,000 USD","47,500 USD",Editions & Works on Paper,Phillips New York,"Apr. 23, 2019"
8_20,Damien Hirst,"Proctolin, 2008",2008,"Screenprint in colors with bronze glitter, on wove paper, with full margins",I. 22 x 30 in. (55.9 x 76.2 cm) S. 29 3/4 x 37 3/8 in. (75.6 x 94.9 cm),"Signed, 89/150","4,000 - 6,000 USD","6,875 USD",Editions & Works on Paper,Phillips New York,"Apr. 23, 2019"
8_21,Damien Hirst,"For the love of God, 2009",2009,Silkscreen with diamond dust,32 x 24 cm,"Signed, 93/1000","25,000 - 30,000 SEK","40,000 SEK*",Contemporary Art & Design 615,"Bukowskis, Stockholm","Apr. 09, 2019"
8_22,Damien Hirst,"Providence, 2009",2009,Etching,47 x 39.5 cm,"Signed, 3/45","30,000 - 35,000 SEK","34,000 SEK*",Contemporary Art & Design 615,"Bukowskis, Stockholm","Apr. 09, 2019"
8_23,Damien Hirst,"Skull, 2009",2009,Spin painting on cardboard (Spin painting on cardboard),71 x 52 cm,Signed,"4,000 - 6,000 EUR","3,000 EUR*","Modern and Contemporary Art, African Art, Design",Tradart Deauville,"Mar. 31, 2019"
8_24,Damien Hirst,"Cercle, 2009",2009,Spin painting on cardboard (Spin painting on cardboard),diameter 52 cm,Signed,"4,000 - 6,000 EUR","3,800 EUR*","Modern and Contemporary Art, African Art, Design",Tradart Deauville,"Mar. 31, 2019"
8_25,Damien Hirst,"All you need is love love love, 2008",2008,Silk-screen print with 25 colours including a glaze and pearlised tinter on 410gsm Somerset Tub sized pape,49.9 x 40.4 in (126.8 x 102.7 cm),99/150,"10,000 - 15,000 USD","37,000 USD",MTV RE:DEFINE 2019 Art Auction & Gala,de Pury,"Mar. 29, 2019"
8_26,Damien Hirst,"For the Love of God, 2009",2009,Screenprint in colours with diamond dust,12 4/5 x 9 2/5 in,"Signed, edition of 1000","2,000 - 3,000 GBP","3,600 GBP*",Editions and Works on Paper,Forum Auctions London,"Mar. 27, 2019"
8_27,Damien Hirst,"Aurous Iodide, 2009",2009,Screenprint in colours with gold glitter on wove paper,image: 762 by 560mm 30 by 22in,"Signed, 21/150","4,000 - 6,000 GBP","7,500 GBP",Prints & Multiples,Sotheby's London,"Mar. 26, 2019"
8_28,Damien Hirst,"Aurous lodide, 2009",2009,"screenprint in colours with gold glitter, on wove paper",Image 760 x 560 mm| Sheet 978 x 758 mm,"Signed, 70/150","6,000 - 8,000 GBP","7,250 GBP",Prints & Multiples,Christie's London,"Mar. 21, 2019"
8_29,Damien Hirst,"Psalm: Verbea Mea Auribus; and Psalm: Exaudi Domine, 2009",2009,Two screenprints in colours with glaze on wove paper,each sheet: 74 by 71.5cm.; 29 by 28 1/4 in,"Signed, numbered A.P. X/X (Artist's proofs aside from the edition of 25),","4,000 - 6,000 GBP","22,500 GBP",Made in Britain,Sotheby's London,"Mar. 20, 2019"
8_30,Damien Hirst,"Skull with Ashtray and Lemon, 2009",2009,silkscreen on paper,18⅛ x 15⅜in. (46.1 x 36.9cm.),"Signed, 76/100",500 - 700 GBP,"27,500 GBP",The George Michael Collection Online Auction,Christie's Online,"Mar. 15, 2019"
8_31,Damien Hirst,"To Lose (Red Butterfly), 2008",2008,Photogravure and aquatint printed in colours,300 x 246mm,"Signed, edition of 75","1,500 - 2,000 GBP","2,200 GBP*",Forum Auctions @ Artsy: Colour Theory,Forum Auctions London,"Mar. 14, 2019"
8_32,Damien Hirst,"Second Series Biopsy: M132/655-Leukaemia_blood_cells,_scanning_electron_micrograph-SPL.jpg, 2008",2008,"inkjet print and household gloss on canvas with glass, blades and religious artefacts",182.9 x 121.9 cm (72 x 47 7/8 in.),Signed,"40,000 - 60,000 GBP","62,500 GBP",20th Century & Contemporary Art Day Sale,Phillips London,"Mar. 08, 2019"
8_33,Damien Hirst,"Beautiful Late Spin Painting, 2008",2008,household gloss on canvas,152.4 by 152.4 cm. 60 by 60 in,Signed,"150,000 - 200,000 GBP","175,000 GBP",Contemporary Art Day Auction,Sotheby's London,"Mar. 06, 2019"
8_34,Damien Hirst,"Histidyl, 2008",2008,screenprint in colors on Somerset wove paper,Image: 22 x 30 in. (559 x 762 mm.),"Signed, 134/150","5,000 - 7,000 USD","8,750 USD",Contemporary Edition,Christie's New York,"Feb. 27, 2019"
8_35,Damien Hirst,"Spin Painting, 2009",2009,acrylic and metallic paint on paper,Ø 52 cm,Signed,"6,500 EUR","6,500 EUR*",Art Auction,Ressler Art Auctions,"Jan. 28, 2019"
8_36,Damien Hirst,"The Dead (Silver Gloss/Topaz Skull), 2009",2009,"Foil block print in colours, on Arches 88 paper, with full margins",I. 41.5 x 30 cm (16 3/8 x 11 3/4 in.)S. 72 x 51.1 cm (28 3/8 x 20 1/8 in.),"Signed, 9/15 plus 5 artist's proofs","3,000 - 5,000 GBP","4,375 GBP",Evening & Day Editions,Phillips London,"Jan. 24, 2019"
8_37,Damien Hirst,"Star, 2009",2009,Spin painting on cardboard (Spin painting sur carton),52 cm (diameter),Signed,"4,000 - 6,000 EUR","2,500 EUR*",Modern and Contemporary Art,Tradart Deauville,"Dec. 30, 2018"
8_38,Damien Hirst,"Cercle, 2009",2009,Spin painting on cardboard (Spin painting sur carton),52 cm (diameter),Signed,"4,000 - 6,000 EUR",Not Sold,Modern and Contemporary Art,Tradart Deauville,"Dec. 30, 2018"
